level1_code,level1,level2_code,level2,manufacturing_other-manufacturing,mineral-extraction_rock-quarrying,agriculture_other-agricultural-soil-emissions,buildings_non-residential-onsite-fuel-usage,buildings_residential-onsite-fuel-usage,transportation_road-transportation-passenger,transportation_road-transportation-freight,transportation_railways,transportation_domestic-shipping,waste_solid-waste-disposal
40,福岡県,40421,桂川町,24 ,0 ,0 ,9 ,14 ,12 ,10 ,1 ,0 ,0 
40,福岡県,40447,筑前町,64 ,2 ,9 ,22 ,28 ,27 ,25 ,2 ,0 ,4 
40,福岡県,40448,東峰村,3 ,0 ,1 ,2 ,2 ,2 ,3 ,0 ,0 ,0 
40,福岡県,40503,大刀洗町,39 ,1 ,4 ,13 ,14 ,15 ,17 ,1 ,0 ,2 
40,福岡県,40522,大木町,15 ,0 ,14 ,11 ,12 ,13 ,10 ,1 ,0 ,0 
40,福岡県,40544,広川町,111 ,1 ,3 ,23 ,19 ,19 ,19 ,1 ,0 ,2 
40,福岡県,40601,香春町,16 ,1 ,0 ,8 ,12 ,10 ,12 ,1 ,0 ,1 
40,福岡県,40602,添田町,2 ,0 ,2 ,7 ,10 ,9 ,11 ,1 ,0 ,1 
40,福岡県,40604,糸田町,2 ,0 ,0 ,5 ,10 ,9 ,7 ,1 ,0 ,1 
40,福岡県,40605,川崎町,13 ,1 ,1 ,14 ,20 ,17 ,18 ,1 ,0 ,2 
40,福岡県,40608,大任町,5 ,0 ,0 ,5 ,6 ,6 ,8 ,0 ,0 ,1 
40,福岡県,40609,赤村,0 ,0 ,0 ,2 ,3 ,4 ,6 ,0 ,0 ,1 
40,福岡県,40610,福智町,42 ,1 ,0 ,17 ,25 ,22 ,23 ,1 ,0 ,2 
40,福岡県,40621,苅田町,"2,701 ",2 ,1 ,47 ,43 ,37 ,31 ,2 ,101 ,0 
40,福岡県,40625,みやこ町,134 ,1 ,6 ,15 ,19 ,18 ,22 ,1 ,0 ,0 
40,福岡県,40642,吉富町,60 ,0 ,0 ,6 ,7 ,6 ,4 ,0 ,0 ,1 
40,福岡県,40646,上毛町,51 ,0 ,3 ,4 ,7 ,7 ,9 ,0 ,0 ,1 
40,福岡県,40647,築上町,20 ,1 ,8 ,19 ,20 ,17 ,17 ,1 ,0 ,0 
41,佐賀県,41201,佐賀市,150 ,16 ,37 ,398 ,300 ,215 ,160 ,14 ,0 ,31 
41,佐賀県,41202,唐津市,89 ,8 ,25 ,137 ,149 ,105 ,101 ,7 ,22 ,12 
41,佐賀県,41203,鳥栖市,222 ,3 ,15 ,123 ,96 ,64 ,54 ,4 ,0 ,9 
41,佐賀県,41204,多久市,31 ,1 ,6 ,20 ,23 ,18 ,20 ,1 ,0 ,3 
41,佐賀県,41205,伊万里市,227 ,4 ,9 ,64 ,69 ,51 ,51 ,3 ,4 ,5 
41,佐賀県,41206,武雄市,38 ,3 ,11 ,63 ,55 ,48 ,45 ,3 ,0 ,6 
41,佐賀県,41207,鹿島市,21 ,2 ,7 ,35 ,32 ,27 ,28 ,2 ,0 ,2 
41,佐賀県,41208,小城市,22 ,3 ,9 ,42 ,50 ,44 ,36 ,3 ,0 ,5 
41,佐賀県,41209,嬉野市,11 ,2 ,8 ,34 ,29 ,24 ,25 ,1 ,0 ,3 
41,佐賀県,41210,神埼市,69 ,2 ,15 ,28 ,36 ,31 ,28 ,2 ,0 ,4 
41,佐賀県,41327,吉野ヶ里町,65 ,1 ,5 ,23 ,19 ,16 ,11 ,1 ,0 ,2 
41,佐賀県,41341,基山町,70 ,1 ,2 ,19 ,21 ,15 ,12 ,1 ,0 ,2 
41,佐賀県,41345,上峰町,42 ,0 ,0 ,9 ,11 ,9 ,8 ,1 ,0 ,1 
41,佐賀県,41346,みやき町,23 ,1 ,6 ,26 ,30 ,24 ,22 ,2 ,0 ,3 
41,佐賀県,41387,玄海町,0 ,2 ,2 ,10 ,6 ,5 ,8 ,0 ,0 ,0 
41,佐賀県,41401,有田町,16 ,1 ,3 ,20 ,23 ,18 ,15 ,1 ,0 ,2 
41,佐賀県,41423,大町町,20 ,0 ,4 ,5 ,8 ,6 ,3 ,0 ,0 ,1 
41,佐賀県,41424,江北町,15 ,1 ,7 ,9 ,11 ,9 ,8 ,1 ,0 ,1 
41,佐賀県,41425,白石町,3 ,1 ,12 ,23 ,23 ,21 ,31 ,1 ,0 ,2 
41,佐賀県,41441,太良町,0 ,1 ,6 ,7 ,9 ,7 ,12 ,0 ,0 ,1 
42,長崎県,42201,長崎市,168 ,26 ,58 ,572 ,513 ,259 ,153 ,24 ,39 ,39 
42,長崎県,42202,佐世保市,115 ,17 ,73 ,306 ,302 ,196 ,144 ,14 ,40 ,28 
42,長崎県,42203,島原市,16 ,3 ,24 ,55 ,49 ,39 ,41 ,3 ,39 ,6 
42,長崎県,42204,諫早市,266 ,12 ,72 ,169 ,154 ,124 ,115 ,8 ,1 ,14 
42,長崎県,42205,大村市,88 ,5 ,12 ,114 ,113 ,87 ,56 ,6 ,1 ,13 
42,長崎県,42207,平戸市,7 ,2 ,42 ,31 ,34 ,24 ,34 ,2 ,8 ,3 
42,長崎県,42208,松浦市,28 ,2 ,37 ,22 ,25 ,20 ,24 ,1 ,7 ,2 
42,長崎県,42209,対馬市,3 ,3 ,42 ,34 ,37 ,24 ,36 ,2 ,31 ,6 
42,長崎県,42210,壱岐市,3 ,2 ,48 ,30 ,29 ,20 ,39 ,1 ,34 ,1 
42,長崎県,42211,五島市,4 ,3 ,43 ,41 ,49 ,26 ,42 ,2 ,38 ,4 
42,長崎県,42212,西海市,92 ,2 ,30 ,24 ,30 ,23 ,30 ,2 ,26 ,2 
42,長崎県,42213,雲仙市,15 ,2 ,40 ,41 ,44 ,36 ,54 ,2 ,26 ,5 
42,長崎県,42214,南島原市,8 ,2 ,28 ,39 ,46 ,38 ,55 ,3 ,12 ,6 
42,長崎県,42307,長与町,3 ,2 ,2 ,31 ,43 ,32 ,18 ,2 ,0 ,4 
42,長崎県,42308,時津町,37 ,2 ,1 ,40 ,33 ,26 ,21 ,2 ,1 ,3 
42,長崎県,42321,東彼杵町,8 ,1 ,1 ,7 ,8 ,7 ,10 ,0 ,1 ,1 
42,長崎県,42322,川棚町,19 ,1 ,5 ,11 ,14 ,12 ,10 ,1 ,0 ,2 
42,長崎県,42323,波佐見町,33 ,1 ,10 ,12 ,13 ,13 ,12 ,1 ,0 ,2 
42,長崎県,42383,小値賀町,0 ,0 ,1 ,2 ,3 ,1 ,4 ,0 ,0 ,0 
42,長崎県,42391,佐々町,0 ,1 ,3 ,13 ,15 ,13 ,9 ,1 ,2 ,2 
42,長崎県,42411,新上五島町,1 ,2 ,21 ,18 ,21 ,13 ,15 ,1 ,19 ,2 
43,熊本県,43100,熊本市,312 ,47 ,42 ,"1,015 ",883 ,614 ,407 ,43 ,41 ,92 
43,熊本県,43202,八代市,202 ,8 ,22 ,133 ,143 ,107 ,107 ,7 ,12 ,15 
43,熊本県,43203,人吉市,13 ,2 ,10 ,45 ,38 ,28 ,28 ,2 ,0 ,4 
43,熊本県,43204,荒尾市,35 ,2 ,3 ,44 ,60 ,46 ,29 ,3 ,0 ,0 
43,熊本県,43205,水俣市,36 ,1 ,5 ,29 ,28 ,19 ,18 ,1 ,1 ,2 
43,熊本県,43206,玉名市,33 ,3 ,22 ,60 ,71 ,60 ,62 ,4 ,0 ,6 
43,熊本県,43208,山鹿市,51 ,3 ,12 ,47 ,55 ,48 ,60 ,3 ,0 ,5 
43,熊本県,43210,菊池市,122 ,3 ,20 ,48 ,50 ,46 ,59 ,3 ,0 ,7 
43,熊本県,43211,宇土市,90 ,2 ,3 ,31 ,39 ,36 ,31 ,2 ,0 ,4 
43,熊本県,43212,上天草市,9 ,2 ,8 ,25 ,28 ,22 ,20 ,1 ,7 ,3 
43,熊本県,43213,宇城市,90 ,3 ,13 ,58 ,63 ,54 ,60 ,3 ,1 ,9 
43,熊本県,43214,阿蘇市,78 ,2 ,12 ,29 ,29 ,25 ,34 ,1 ,0 ,0 
43,熊本県,43215,天草市,22 ,5 ,20 ,82 ,91 ,64 ,77 ,4 ,34 ,8 
43,熊本県,43216,合志市,463 ,2 ,10 ,47 ,65 ,56 ,34 ,4 ,0 ,8 
43,熊本県,43348,美里町,3 ,1 ,2 ,7 ,10 ,9 ,13 ,1 ,0 ,1 
43,熊本県,43364,玉東町,2 ,0 ,0 ,3 ,5 ,5 ,7 ,0 ,0 ,1 
43,熊本県,43367,南関町,99 ,1 ,1 ,6 ,10 ,9 ,13 ,1 ,0 ,1 
43,熊本県,43368,長洲町,108 ,1 ,2 ,11 ,18 ,14 ,10 ,1 ,26 ,2 
43,熊本県,43369,和水町,19 ,1 ,5 ,8 ,9 ,9 ,15 ,1 ,0 ,1 
43,熊本県,43403,大津町,176 ,1 ,9 ,36 ,39 ,34 ,31 ,2 ,0 ,5 
43,熊本県,43404,菊陽町,134 ,2 ,5 ,58 ,47 ,41 ,26 ,3 ,0 ,6 
43,熊本県,43423,南小国町,1 ,0 ,2 ,5 ,4 ,4 ,6 ,0 ,0 ,0 
43,熊本県,43424,小国町,3 ,0 ,2 ,7 ,8 ,6 ,10 ,0 ,0 ,0 
43,熊本県,43425,産山村,0 ,0 ,1 ,1 ,2 ,1 ,3 ,0 ,0 ,0 
43,熊本県,43428,高森町,6 ,0 ,3 ,6 ,7 ,5 ,9 ,0 ,0 ,0 
43,熊本県,43432,西原村,43 ,0 ,1 ,5 ,7 ,8 ,11 ,0 ,0 ,1 
43,熊本県,43433,南阿蘇村,4 ,1 ,5 ,9 ,12 ,11 ,15 ,1 ,0 ,0 
43,熊本県,43441,御船町,10 ,2 ,2 ,16 ,19 ,16 ,19 ,1 ,0 ,2 
43,熊本県,43442,嘉島町,27 ,1 ,2 ,21 ,10 ,10 ,12 ,1 ,0 ,1 
43,熊本県,43443,益城町,47 ,2 ,9 ,35 ,35 ,32 ,34 ,2 ,0 ,3 
43,熊本県,43444,甲佐町,9 ,1 ,5 ,8 ,11 ,10 ,15 ,1 ,0 ,1 
43,熊本県,43447,山都町,5 ,1 ,6 ,12 ,16 ,12 ,28 ,1 ,0 ,2 
43,熊本県,43468,氷川町,0 ,1 ,3 ,8 ,11 ,10 ,12 ,1 ,0 ,1 
43,熊本県,43482,芦北町,12 ,1 ,3 ,14 ,17 ,14 ,18 ,1 ,0 ,2 
43,熊本県,43484,津奈木町,2 ,0 ,1 ,3 ,5 ,4 ,6 ,0 ,0 ,0 
43,熊本県,43501,錦町,20 ,1 ,5 ,9 ,10 ,9 ,13 ,1 ,0 ,1 
43,熊本県,43505,多良木町,4 ,1 ,4 ,9 ,9 ,8 ,13 ,1 ,0 ,1 
43,熊本県,43506,湯前町,2 ,0 ,3 ,2 ,4 ,3 ,5 ,0 ,0 ,0 
43,熊本県,43507,水上村,2 ,0 ,1 ,1 ,2 ,2 ,3 ,0 ,0 ,0 
43,熊本県,43510,相良村,7 ,1 ,3 ,3 ,4 ,4 ,7 ,0 ,0 ,0 
43,熊本県,43511,五木村,0 ,0 ,1 ,1 ,1 ,1 ,2 ,0 ,0 ,0 
43,熊本県,43512,山江村,0 ,0 ,1 ,2 ,3 ,3 ,4 ,0 ,0 ,0 
43,熊本県,43513,球磨村,0 ,0 ,2 ,2 ,3 ,3 ,4 ,0 ,0 ,0 
43,熊本県,43514,あさぎり町,14 ,1 ,4 ,11 ,15 ,13 ,19 ,1 ,0 ,1 
43,熊本県,43531,苓北町,1 ,1 ,1 ,8 ,8 ,6 ,8 ,0 ,0 ,1 
44,大分県,44201,大分市,"14,164 ",80 ,29 ,671 ,656 ,431 ,302 ,28 ,161 ,79 
44,大分県,44202,別府市,37 ,9 ,1 ,172 ,179 ,91 ,47 ,7 ,52 ,10 
44,大分県,44203,中津市,"3,031 ",9 ,11 ,103 ,118 ,78 ,71 ,5 ,24 ,7 
44,大分県,44204,日田市,440 ,11 ,36 ,78 ,79 ,57 ,68 ,4 ,0 ,9 
44,大分県,44205,佐伯市,404 ,10 ,28 ,75 ,95 ,61 ,60 ,4 ,3 ,15 
44,大分県,44206,臼杵市,248 ,4 ,7 ,37 ,48 ,33 ,34 ,2 ,75 ,0 
44,大分県,44207,津久見市,249 ,6 ,4 ,18 ,22 ,14 ,12 ,1 ,55 ,0 
44,大分県,44208,竹田市,10 ,3 ,19 ,26 ,28 ,18 ,36 ,1 ,0 ,0 
44,大分県,44209,豊後高田市,289 ,3 ,13 ,21 ,31 ,20 ,26 ,1 ,1 ,4 
44,大分県,44210,杵築市,130 ,3 ,13 ,26 ,38 ,27 ,31 ,2 ,1 ,3 
44,大分県,44211,宇佐市,581 ,7 ,25 ,58 ,74 ,53 ,60 ,3 ,1 ,9 
44,大分県,44212,豊後大野市,117 ,4 ,20 ,34 ,45 ,32 ,47 ,2 ,0 ,5 
44,大分県,44213,由布市,98 ,3 ,7 ,48 ,45 ,31 ,30 ,2 ,0 ,0 
44,大分県,44214,国東市,488 ,3 ,15 ,25 ,37 ,26 ,32 ,2 ,5 ,4 
44,大分県,44322,姫島村,1 ,0 ,1 ,2 ,3 ,2 ,2 ,0 ,5 ,0 
44,大分県,44341,日出町,217 ,3 ,5 ,25 ,36 ,26 ,19 ,2 ,0 ,2 
44,大分県,44461,九重町,26 ,2 ,9 ,9 ,11 ,8 ,15 ,1 ,0 ,1 
44,大分県,44462,玖珠町,48 ,2 ,5 ,18 ,19 ,14 ,20 ,1 ,0 ,2 
45,宮崎県,45201,宮崎市,308 ,23 ,65 ,567 ,543 ,370 ,275 ,24 ,38 ,47 
45,宮崎県,45202,都城市,534 ,11 ,93 ,204 ,217 ,159 ,176 ,10 ,0 ,20 
45,宮崎県,45203,延岡市,443 ,10 ,34 ,140 ,161 ,106 ,105 ,7 ,2 ,15 
45,宮崎県,45204,日南市,84 ,2 ,35 ,56 ,70 ,45 ,50 ,3 ,8 ,9 
45,宮崎県,45205,小林市,57 ,3 ,37 ,52 ,60 ,43 ,61 ,3 ,0 ,0 
45,宮崎県,45206,日向市,197 ,5 ,35 ,71 ,79 ,56 ,59 ,3 ,16 ,5 
45,宮崎県,45207,串間市,3 ,1 ,15 ,16 ,24 ,15 ,23 ,1 ,1 ,0 
45,宮崎県,45208,西都市,33 ,2 ,22 ,30 ,38 ,28 ,36 ,2 ,0 ,0 
45,宮崎県,45209,えびの市,34 ,1 ,19 ,19 ,26 ,17 ,29 ,1 ,0 ,2 
45,宮崎県,45341,三股町,21 ,1 ,7 ,19 ,31 ,24 ,24 ,2 ,0 ,0 
45,宮崎県,45361,高原町,11 ,0 ,4 ,7 ,12 ,9 ,14 ,1 ,0 ,0 
45,宮崎県,45382,国富町,58 ,1 ,8 ,17 ,24 ,18 ,24 ,1 ,0 ,0 
45,宮崎県,45383,綾町,18 ,0 ,5 ,5 ,9 ,7 ,8 ,0 ,0 ,0 
45,宮崎県,45401,高鍋町,75 ,1 ,12 ,23 ,26 ,20 ,18 ,1 ,0 ,0 
45,宮崎県,45402,新富町,29 ,1 ,7 ,17 ,21 ,16 ,19 ,1 ,0 ,0 
45,宮崎県,45403,西米良村,0 ,0 ,1 ,1 ,1 ,1 ,2 ,0 ,0 ,0 
45,宮崎県,45404,木城町,3 ,0 ,3 ,4 ,6 ,5 ,6 ,0 ,0 ,0 
45,宮崎県,45405,川南町,76 ,1 ,27 ,14 ,19 ,15 ,24 ,1 ,0 ,0 
45,宮崎県,45406,都農町,19 ,0 ,7 ,7 ,13 ,10 ,14 ,1 ,0 ,0 
45,宮崎県,45421,門川町,28 ,1 ,6 ,13 ,22 ,17 ,16 ,1 ,0 ,2 
45,宮崎県,45429,諸塚村,1 ,0 ,4 ,1 ,2 ,1 ,4 ,0 ,0 ,0 
45,宮崎県,45430,椎葉村,0 ,0 ,3 ,3 ,3 ,2 ,7 ,0 ,0 ,0 
45,宮崎県,45431,美郷町,1 ,0 ,8 ,4 ,7 ,4 ,11 ,0 ,0 ,1 
45,宮崎県,45441,高千穂町,2 ,1 ,4 ,14 ,13 ,10 ,19 ,1 ,0 ,0 
45,宮崎県,45442,日之影町,2 ,0 ,3 ,3 ,4 ,3 ,8 ,0 ,0 ,0 
45,宮崎県,45443,五ヶ瀬町,3 ,0 ,3 ,3 ,4 ,3 ,7 ,0 ,0 ,0 
46,鹿児島県,46201,鹿児島市,185 ,46 ,47 ,901 ,754 ,498 ,348 ,35 ,538 ,42 
46,鹿児島県,46203,鹿屋市,30 ,7 ,60 ,124 ,128 ,99 ,116 ,6 ,1 ,13 
46,鹿児島県,46204,枕崎市,22 ,1 ,12 ,23 ,26 ,18 ,23 ,1 ,0 ,1 
46,鹿児島県,46206,阿久根市,25 ,1 ,11 ,22 ,25 ,19 ,25 ,1 ,0 ,1 
46,鹿児島県,46208,出水市,52 ,3 ,31 ,55 ,64 ,49 ,59 ,3 ,0 ,4 
46,鹿児島県,46210,指宿市,13 ,2 ,22 ,48 ,49 ,35 ,45 ,2 ,1 ,6 
46,鹿児島県,46213,西之表市,1 ,1 ,8 ,18 ,19 ,12 ,23 ,1 ,20 ,2 
46,鹿児島県,46214,垂水市,19 ,1 ,20 ,13 ,18 ,12 ,16 ,1 ,69 ,2 
46,鹿児島県,46215,薩摩川内市,140 ,10 ,22 ,108 ,115 ,88 ,92 ,5 ,13 ,9 
46,鹿児島県,46216,日置市,25 ,3 ,13 ,50 ,56 ,44 ,45 ,3 ,0 ,7 
46,鹿児島県,46217,曽於市,37 ,2 ,34 ,33 ,43 ,34 ,55 ,2 ,0 ,2 
46,鹿児島県,46218,霧島市,167 ,8 ,25 ,146 ,156 ,126 ,108 ,7 ,0 ,14 
46,鹿児島県,46219,いちき串木野市,35 ,2 ,11 ,27 ,33 ,25 ,23 ,2 ,5 ,2 
46,鹿児島県,46220,南さつま市,21 ,2 ,13 ,37 ,42 ,29 ,34 ,2 ,0 ,2 
46,鹿児島県,46221,志布志市,127 ,2 ,36 ,32 ,38 ,29 ,50 ,2 ,60 ,0 
46,鹿児島県,46222,奄美市,2 ,4 ,5 ,59 ,59 ,31 ,37 ,2 ,49 ,6 
46,鹿児島県,46223,南九州市,22 ,2 ,40 ,34 ,41 ,30 ,59 ,2 ,0 ,3 
46,鹿児島県,46224,伊佐市,27 ,2 ,24 ,24 ,32 ,23 ,32 ,1 ,0 ,3 
46,鹿児島県,46225,姶良市,24 ,4 ,9 ,82 ,95 ,70 ,52 ,5 ,3 ,11 
46,鹿児島県,46303,三島村,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,10 ,0 
46,鹿児島県,46304,十島村,0 ,0 ,0 ,1 ,1 ,0 ,1 ,0 ,15 ,0 
46,鹿児島県,46392,さつま町,34 ,1 ,19 ,23 ,25 ,19 ,29 ,1 ,0 ,2 
46,鹿児島県,46404,長島町,6 ,1 ,21 ,8 ,11 ,9 ,20 ,1 ,5 ,1 
46,鹿児島県,46452,湧水町,4 ,1 ,7 ,10 ,12 ,9 ,14 ,1 ,0 ,1 
46,鹿児島県,46468,大崎町,15 ,1 ,33 ,9 ,17 ,13 ,22 ,1 ,0 ,0 
46,鹿児島県,46482,東串良町,5 ,1 ,8 ,6 ,8 ,6 ,10 ,0 ,2 ,1 
46,鹿児島県,46490,錦江町,1 ,1 ,10 ,7 ,9 ,6 ,12 ,0 ,0 ,1 
46,鹿児島県,46491,南大隅町,0 ,0 ,10 ,5 ,9 ,6 ,11 ,0 ,2 ,1 
46,鹿児島県,46492,肝付町,9 ,1 ,14 ,14 ,19 ,14 ,21 ,1 ,2 ,2 
46,鹿児島県,46501,中種子町,1 ,1 ,8 ,9 ,10 ,7 ,16 ,0 ,0 ,1 
46,鹿児島県,46502,南種子町,1 ,1 ,3 ,7 ,7 ,5 ,11 ,0 ,2 ,1 
46,鹿児島県,46505,屋久島町,5 ,1 ,6 ,15 ,16 ,10 ,17 ,1 ,19 ,1 
46,鹿児島県,46523,大和村,0 ,0 ,1 ,1 ,2 ,1 ,2 ,0 ,0 ,0 
46,鹿児島県,46524,宇検村,1 ,0 ,3 ,2 ,2 ,1 ,2 ,0 ,0 ,0 
46,鹿児島県,46525,瀬戸内町,1 ,1 ,9 ,10 ,13 ,6 ,9 ,0 ,4 ,1 
46,鹿児島県,46527,龍郷町,2 ,1 ,1 ,8 ,8 ,5 ,7 ,0 ,0 ,1 
46,鹿児島県,46529,喜界町,1 ,1 ,5 ,7 ,9 ,4 ,12 ,0 ,68 ,1 
46,鹿児島県,46530,徳之島町,2 ,1 ,3 ,15 ,14 ,7 ,19 ,1 ,44 ,1 
46,鹿児島県,46531,天城町,0 ,1 ,2 ,6 ,8 ,4 ,14 ,0 ,6 ,1 
46,鹿児島県,46532,伊仙町,1 ,1 ,2 ,5 ,9 ,5 ,15 ,0 ,0 ,1 
46,鹿児島県,46533,和泊町,1 ,1 ,4 ,8 ,8 ,4 ,12 ,0 ,56 ,0 
46,鹿児島県,46534,知名町,0 ,1 ,1 ,7 ,8 ,4 ,11 ,0 ,0 ,0 
46,鹿児島県,46535,与論町,0 ,0 ,1 ,6 ,7 ,3 ,8 ,0 ,26 ,1 
47,沖縄県,47201,那覇市,43 ,25 ,7 ,"1,085 ",521 ,219 ,106 ,19 ,53 ,46 
47,沖縄県,47205,宜野湾市,8 ,9 ,0 ,200 ,154 ,87 ,54 ,6 ,0 ,11 
47,沖縄県,47207,石垣市,13 ,4 ,10 ,126 ,84 ,42 ,58 ,3 ,20 ,6 
47,沖縄県,47208,浦添市,92 ,12 ,0 ,365 ,174 ,101 ,80 ,7 ,53 ,15 
47,沖縄県,47209,名護市,50 ,5 ,8 ,165 ,104 ,56 ,55 ,4 ,4 ,8 
47,沖縄県,47210,糸満市,69 ,5 ,9 ,118 ,92 ,53 ,50 ,4 ,0 ,10 
47,沖縄県,47211,沖縄市,76 ,11 ,2 ,300 ,217 ,125 ,81 ,8 ,2 ,21 
47,沖縄県,47212,豊見城市,20 ,5 ,2 ,148 ,92 ,71 ,42 ,4 ,0 ,10 
47,沖縄県,47213,うるま市,95 ,10 ,8 ,222 ,185 ,114 ,97 ,7 ,7 ,17 
47,沖縄県,47214,宮古島市,23 ,6 ,23 ,130 ,97 ,53 ,77 ,3 ,15 ,14 
47,沖縄県,47215,南城市,36 ,3 ,9 ,64 ,64 ,42 ,40 ,3 ,3 ,5 
47,沖縄県,47301,国頭村,1 ,1 ,6 ,8 ,8 ,4 ,7 ,0 ,0 ,1 
47,沖縄県,47302,大宜味村,0 ,0 ,3 ,5 ,6 ,3 ,5 ,0 ,0 ,1 
47,沖縄県,47303,東村,0 ,0 ,3 ,3 ,3 ,2 ,4 ,0 ,0 ,0 
47,沖縄県,47306,今帰仁村,5 ,1 ,3 ,14 ,15 ,9 ,15 ,1 ,4 ,3 
47,沖縄県,47308,本部町,10 ,2 ,2 ,34 ,22 ,12 ,16 ,1 ,45 ,4 
47,沖縄県,47311,恩納村,2 ,1 ,1 ,44 ,19 ,12 ,14 ,1 ,0 ,2 
47,沖縄県,47313,宜野座村,0 ,1 ,3 ,10 ,9 ,6 ,8 ,0 ,5 ,2 
47,沖縄県,47314,金武町,2 ,2 ,3 ,21 ,19 ,10 ,12 ,1 ,5 ,2 
47,沖縄県,47315,伊江村,2 ,1 ,2 ,7 ,7 ,4 ,11 ,0 ,9 ,1 
47,沖縄県,47324,読谷村,17 ,2 ,2 ,49 ,58 ,42 ,36 ,2 ,0 ,7 
47,沖縄県,47325,嘉手納町,2 ,1 ,0 ,29 ,19 ,11 ,7 ,1 ,0 ,3 
47,沖縄県,47326,北谷町,2 ,2 ,0 ,82 ,42 ,27 ,15 ,2 ,0 ,6 
47,沖縄県,47327,北中城村,1 ,2 ,1 ,49 ,25 ,16 ,11 ,1 ,2 ,2 
47,沖縄県,47328,中城村,20 ,3 ,2 ,37 ,31 ,20 ,20 ,1 ,2 ,2 
47,沖縄県,47329,西原町,64 ,6 ,1 ,92 ,51 ,33 ,31 ,2 ,2 ,4 
47,沖縄県,47348,与那原町,2 ,1 ,0 ,37 ,29 ,17 ,9 ,1 ,2 ,2 
47,沖縄県,47350,南風原町,14 ,3 ,4 ,105 ,54 ,35 ,23 ,2 ,0 ,5 
47,沖縄県,47353,渡嘉敷村,0 ,0 ,0 ,2 ,1 ,1 ,1 ,0 ,2 ,0 
47,沖縄県,47354,座間味村,0 ,0 ,0 ,4 ,2 ,1 ,2 ,0 ,2 ,0 
47,沖縄県,47355,粟国村,0 ,0 ,0 ,2 ,1 ,0 ,1 ,0 ,1 ,0 
47,沖縄県,47356,渡名喜村,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
47,沖縄県,47357,南大東村,3 ,0 ,2 ,2 ,2 ,1 ,5 ,0 ,0 ,0 
47,沖縄県,47358,北大東村,0 ,0 ,0 ,2 ,1 ,0 ,2 ,0 ,0 ,0 
47,沖縄県,47359,伊平屋村,0 ,0 ,0 ,3 ,2 ,1 ,3 ,0 ,3 ,0 
47,沖縄県,47360,伊是名村,0 ,0 ,2 ,2 ,2 ,1 ,3 ,0 ,0 ,0 
47,沖縄県,47361,久米島町,4 ,1 ,5 ,15 ,13 ,6 ,15 ,0 ,4 ,2 
47,沖縄県,47362,八重瀬町,7 ,2 ,9 ,47 ,43 ,29 ,27 ,2 ,0 ,3 
47,沖縄県,47375,多良間村,1 ,0 ,0 ,2 ,2 ,1 ,3 ,0 ,0 ,0 
47,沖縄県,47381,竹富町,2 ,0 ,3 ,13 ,8 ,3 ,9 ,0 ,6 ,0 
47,沖縄県,47382,与那国町,1 ,0 ,1 ,5 ,3 ,1 ,3 ,0 ,0 ,0 
